transaction_id,customer_id,amount,status,failure_reason,attempt_count,previous_success_rate,days_since_last_payment,payment_method,customer_type,timestamp,recovery_status
TX15368,CUST626,18909.5,SUCCESS,NONE,2,0.7,25,WALLET,RETURNING,27-06-2026 14:53,NOT_REQUIRED
TX15369,CUST711,26345.74,SUCCESS,NONE,2,0.88,32,NET_BANKING,RETURNING,31-03-2026 13:16,NOT_REQUIRED
TX15370,CUST144,11121.06,FAILED,BANK_DECLINE,2,0.56,31,DEBIT_CARD,RETURNING,09-02-2026 00:29,PENDING
TX15371,CUST450,6655.4,SUCCESS,NONE,2,0.7,39,DEBIT_CARD,RETURNING,04-08-2026 04:44,NOT_REQUIRED
TX15372,CUST561,46834.61,SUCCESS,NONE,1,0.96,34,UPI,RETURNING,27-06-2026 17:30,NOT_REQUIRED
TX15373,CUST119,5961.06,SUCCESS,NONE,3,0.97,47,CREDIT_CARD,NEW,09-06-2026 09:03,NOT_REQUIRED
TX15374,CUST284,2684.32,ABANDONED,UNKNOWN,2,0.59,52,CREDIT_CARD,NEW,14-05-2026 12:53,PENDING
TX15375,CUST734,46025.52,SUCCESS,NONE,3,0.94,4,UPI,RETURNING,09-01-2026 23:34,NOT_REQUIRED
TX15376,CUST257,29611.54,FAILED,CARD_EXPIRED,2,0.67,14,WALLET,RETURNING,19-01-2026 23:57,PENDING
TX15377,CUST975,35931.6,SUCCESS,NONE,2,0.92,46,UPI,RETURNING,19-04-2026 18:30,NOT_REQUIRED
TX15378,CUST814,15779.14,FAILED,LIMIT_EXCEEDED,3,0.63,54,NET_BANKING,NEW,18-02-2026 06:52,PENDING
TX15379,CUST375,16649.04,SUCCESS,NONE,3,0.41,49,NET_BANKING,NEW,14-08-2026 20:09,NOT_REQUIRED
TX15380,CUST570,35384.11,SUCCESS,NONE,1,0.64,34,CREDIT_CARD,NEW,03-08-2026 18:13,NOT_REQUIRED
TX15381,CUST289,3300.04,FAILED,LIMIT_EXCEEDED,2,0.95,38,DEBIT_CARD,RETURNING,26-05-2026 16:41,PENDING
TX15382,CUST267,11304.4,SUCCESS,NONE,1,0.76,8,CREDIT_CARD,NEW,15-01-2026 03:06,NOT_REQUIRED
TX15383,CUST819,1337.53,SUCCESS,NONE,2,0.95,38,CREDIT_CARD,RETURNING,12-06-2026 19:03,NOT_REQUIRED
TX15384,CUST617,17791.79,SUCCESS,NONE,2,0.55,52,NET_BANKING,RETURNING,12-03-2026 12:28,NOT_REQUIRED
TX15385,CUST184,6526.94,SUCCESS,NONE,2,0.66,26,UPI,RETURNING,27-07-2026 03:49,NOT_REQUIRED
TX15386,CUST903,14760.9,SUCCESS,NONE,3,0.64,57,UPI,RETURNING,22-04-2026 09:28,NOT_REQUIRED
TX15387,CUST987,6760.72,SUCCESS,NONE,2,0.65,54,UPI,NEW,08-06-2026 19:57,NOT_REQUIRED
TX15388,CUST557,34588.87,ABANDONED,UNKNOWN,1,0.82,35,UPI,RETURNING,09-03-2026 07:34,PENDING
TX15389,CUST912,28838.93,FAILED,CARD_EXPIRED,3,0.85,30,CREDIT_CARD,RETURNING,07-02-2026 09:23,PENDING
TX15390,CUST577,27082.15,SUCCESS,NONE,3,0.49,18,NET_BANKING,NEW,16-03-2026 05:39,NOT_REQUIRED
TX15391,CUST710,11497.82,SUCCESS,NONE,2,0.51,7,NET_BANKING,NEW,13-08-2026 11:54,NOT_REQUIRED
TX15392,CUST983,10887.43,FAILED,BANK_DECLINE,3,0.76,40,UPI,NEW,07-01-2026 07:50,PENDING
TX15393,CUST491,40842.61,FAILED,LIMIT_EXCEEDED,2,0.68,30,WALLET,RETURNING,29-01-2026 13:30,PENDING
TX15394,CUST163,48258.65,SUCCESS,NONE,3,0.52,16,WALLET,RETURNING,17-06-2026 04:40,NOT_REQUIRED
TX15395,CUST378,49256.55,FAILED,BANK_DECLINE,3,0.78,10,DEBIT_CARD,NEW,01-02-2026 04:49,PENDING
TX15396,CUST571,45643.72,ABANDONED,UNKNOWN,2,0.93,46,WALLET,RETURNING,20-04-2026 10:12,PENDING
TX15397,CUST349,20185.79,SUCCESS,NONE,1,0.52,51,CREDIT_CARD,NEW,13-05-2026 07:49,NOT_REQUIRED
TX15398,CUST872,28410.91,SUCCESS,NONE,3,0.58,22,DEBIT_CARD,NEW,21-05-2026 10:19,NOT_REQUIRED
TX15399,CUST280,26465.51,SUCCESS,NONE,3,0.86,50,NET_BANKING,NEW,02-02-2026 22:46,NOT_REQUIRED
TX15400,CUST289,20544.99,SUCCESS,NONE,1,0.91,10,CREDIT_CARD,NEW,23-02-2026 11:37,NOT_REQUIRED
TX15401,CUST665,36793.06,SUCCESS,NONE,1,0.46,42,UPI,RETURNING,05-07-2026 11:36,NOT_REQUIRED
TX15402,CUST947,37672.36,ABANDONED,UNKNOWN,2,0.71,25,CREDIT_CARD,NEW,24-06-2026 07:46,PENDING
TX15403,CUST288,45805.03,FAILED,LIMIT_EXCEEDED,1,0.64,5,NET_BANKING,NEW,10-07-2026 22:08,PENDING
TX15404,CUST844,49032.26,FAILED,UNKNOWN,3,0.74,60,UPI,RETURNING,20-05-2026 13:14,PENDING
TX15405,CUST347,29483.47,SUCCESS,NONE,3,0.99,14,NET_BANKING,NEW,21-02-2026 14:36,NOT_REQUIRED
TX15406,CUST895,49593.71,SUCCESS,NONE,3,0.47,55,CREDIT_CARD,RETURNING,11-08-2026 21:32,NOT_REQUIRED
TX15407,CUST855,14742.77,SUCCESS,NONE,3,0.9,28,CREDIT_CARD,NEW,27-03-2026 11:22,NOT_REQUIRED
TX15408,CUST837,13017.77,SUCCESS,NONE,1,0.88,58,DEBIT_CARD,NEW,28-03-2026 12:27,NOT_REQUIRED
TX15409,CUST611,33415.07,SUCCESS,NONE,1,0.8,1,WALLET,NEW,04-05-2026 15:08,NOT_REQUIRED
TX15410,CUST665,38273.55,FAILED,INSUFFICIENT_FUNDS,2,0.94,42,UPI,RETURNING,23-05-2026 01:06,PENDING
TX15411,CUST168,1366.57,SUCCESS,NONE,1,0.73,37,NET_BANKING,RETURNING,22-03-2026 08:26,NOT_REQUIRED
TX15412,CUST715,15210.83,SUCCESS,NONE,1,0.94,1,CREDIT_CARD,RETURNING,13-01-2026 14:56,NOT_REQUIRED
TX15413,CUST333,27876.47,ABANDONED,UNKNOWN,3,0.98,43,UPI,NEW,03-08-2026 11:31,PENDING
TX15414,CUST749,15002.65,SUCCESS,NONE,1,0.69,58,DEBIT_CARD,RETURNING,14-02-2026 20:42,NOT_REQUIRED
TX15415,CUST394,1105.83,FAILED,NETWORK_ERROR,1,0.5,54,UPI,RETURNING,01-05-2026 15:44,PENDING
TX15416,CUST563,46273.25,ABANDONED,UNKNOWN,3,0.55,53,WALLET,NEW,08-04-2026 11:58,PENDING
TX15417,CUST688,34939.49,SUCCESS,NONE,3,0.96,9,CREDIT_CARD,RETURNING,10-06-2026 22:47,NOT_REQUIRED
TX15418,CUST588,2650.42,FAILED,INSUFFICIENT_FUNDS,1,0.76,30,DEBIT_CARD,RETURNING,14-01-2026 13:01,PENDING
TX15419,CUST227,15258.32,ABANDONED,UNKNOWN,1,0.4,42,NET_BANKING,NEW,25-03-2026 04:22,PENDING
TX15420,CUST658,16634.46,SUCCESS,NONE,2,0.7,38,UPI,NEW,17-08-2026 13:22,NOT_REQUIRED
TX15421,CUST474,14643.66,SUCCESS,NONE,1,0.72,5,DEBIT_CARD,NEW,27-03-2026 05:14,NOT_REQUIRED
TX15422,CUST775,31145.59,ABANDONED,UNKNOWN,3,0.9,7,NET_BANKING,NEW,11-04-2026 18:56,PENDING
TX15423,CUST532,46784.99,SUCCESS,NONE,3,0.68,11,UPI,RETURNING,26-01-2026 20:53,NOT_REQUIRED
TX15424,CUST574,36796.24,SUCCESS,NONE,1,0.6,11,CREDIT_CARD,NEW,27-07-2026 01:27,NOT_REQUIRED
TX15425,CUST519,36919.51,SUCCESS,NONE,1,0.69,41,NET_BANKING,NEW,17-06-2026 12:36,NOT_REQUIRED
TX15426,CUST743,35395.25,SUCCESS,NONE,3,0.99,37,DEBIT_CARD,RETURNING,04-06-2026 10:47,NOT_REQUIRED
TX15427,CUST943,9553.41,ABANDONED,UNKNOWN,2,0.61,20,NET_BANKING,RETURNING,28-01-2026 17:44,PENDING
TX15428,CUST440,49748.57,SUCCESS,NONE,2,0.48,10,CREDIT_CARD,NEW,07-06-2026 03:07,NOT_REQUIRED
TX15429,CUST554,11322.27,SUCCESS,NONE,3,0.52,51,CREDIT_CARD,RETURNING,19-01-2026 22:53,NOT_REQUIRED
TX15430,CUST796,9537.6,ABANDONED,UNKNOWN,1,0.6,58,DEBIT_CARD,RETURNING,29-05-2026 03:18,PENDING
TX15431,CUST513,40996.98,SUCCESS,NONE,1,0.56,33,WALLET,NEW,11-07-2026 11:12,NOT_REQUIRED
TX15432,CUST304,32539.22,SUCCESS,NONE,3,0.56,12,CREDIT_CARD,RETURNING,09-08-2026 21:24,NOT_REQUIRED
TX15433,CUST624,26648.08,SUCCESS,NONE,3,0.88,8,NET_BANKING,RETURNING,03-07-2026 16:06,NOT_REQUIRED
TX15434,CUST270,7238.69,SUCCESS,NONE,2,0.47,52,UPI,NEW,27-05-2026 03:18,NOT_REQUIRED
TX15435,CUST930,44566.28,FAILED,CARD_EXPIRED,3,0.97,24,CREDIT_CARD,RETURNING,25-05-2026 11:02,PENDING
TX15436,CUST888,7115.86,FAILED,NETWORK_ERROR,1,0.71,58,WALLET,RETURNING,07-04-2026 11:18,PENDING
TX15437,CUST243,21843.58,FAILED,INSUFFICIENT_FUNDS,1,0.93,56,UPI,NEW,12-04-2026 13:57,PENDING
TX15438,CUST785,34999.38,SUCCESS,NONE,3,0.57,9,NET_BANKING,RETURNING,04-01-2026 16:15,NOT_REQUIRED
TX15439,CUST314,11347.38,FAILED,INSUFFICIENT_FUNDS,2,0.62,35,DEBIT_CARD,RETURNING,09-02-2026 23:54,PENDING
TX15440,CUST651,33171.35,SUCCESS,NONE,1,0.41,28,NET_BANKING,RETURNING,06-03-2026 08:16,NOT_REQUIRED
TX15441,CUST807,15234.3,SUCCESS,NONE,1,0.56,48,UPI,NEW,15-07-2026 14:43,NOT_REQUIRED
TX15442,CUST342,27663.36,FAILED,LIMIT_EXCEEDED,3,0.77,10,CREDIT_CARD,NEW,16-02-2026 06:06,PENDING
TX15443,CUST951,46300.71,FAILED,CARD_EXPIRED,1,0.49,51,UPI,RETURNING,04-08-2026 22:12,PENDING
TX15444,CUST162,16897.73,SUCCESS,NONE,3,0.83,0,CREDIT_CARD,RETURNING,11-03-2026 00:52,NOT_REQUIRED
TX15445,CUST394,40137.07,FAILED,INSUFFICIENT_FUNDS,3,0.59,40,DEBIT_CARD,RETURNING,17-07-2026 20:37,PENDING
TX15446,CUST681,19900.25,FAILED,INSUFFICIENT_FUNDS,1,0.63,6,DEBIT_CARD,RETURNING,15-01-2026 11:37,PENDING
TX15447,CUST435,49610.9,SUCCESS,NONE,2,0.6,24,UPI,RETURNING,28-04-2026 07:50,NOT_REQUIRED
TX15448,CUST949,30650.25,SUCCESS,NONE,2,0.52,13,DEBIT_CARD,NEW,31-03-2026 14:58,NOT_REQUIRED
TX15449,CUST538,41064.37,FAILED,NETWORK_ERROR,3,0.91,42,DEBIT_CARD,RETURNING,15-04-2026 01:34,PENDING
TX15450,CUST660,49747.66,SUCCESS,NONE,3,0.89,53,DEBIT_CARD,RETURNING,20-07-2026 14:36,NOT_REQUIRED
TX15451,CUST813,39922.92,SUCCESS,NONE,1,0.95,54,CREDIT_CARD,RETURNING,08-04-2026 13:09,NOT_REQUIRED
TX15452,CUST277,25772.57,SUCCESS,NONE,2,0.78,6,NET_BANKING,NEW,20-06-2026 09:30,NOT_REQUIRED
TX15453,CUST555,3975.6,FAILED,LIMIT_EXCEEDED,3,0.8,34,UPI,NEW,26-06-2026 06:28,PENDING
TX15454,CUST724,31913.42,FAILED,NETWORK_ERROR,2,0.46,2,CREDIT_CARD,NEW,04-03-2026 11:54,PENDING
TX15455,CUST582,2810.02,FAILED,BANK_DECLINE,1,0.85,0,DEBIT_CARD,RETURNING,24-03-2026 11:59,PENDING
TX15456,CUST684,16670.14,SUCCESS,NONE,1,0.72,30,CREDIT_CARD,NEW,30-04-2026 11:57,NOT_REQUIRED
TX15457,CUST721,27091.71,SUCCESS,NONE,1,0.78,0,NET_BANKING,NEW,12-07-2026 04:13,NOT_REQUIRED
TX15458,CUST556,22050.05,SUCCESS,NONE,1,0.58,6,UPI,NEW,08-05-2026 14:30,NOT_REQUIRED
TX15459,CUST840,14641.27,SUCCESS,NONE,2,0.91,25,CREDIT_CARD,RETURNING,11-08-2026 19:00,NOT_REQUIRED
TX15460,CUST165,35961.7,SUCCESS,NONE,2,0.75,1,DEBIT_CARD,NEW,27-06-2026 01:07,NOT_REQUIRED
TX15461,CUST462,27523.97,SUCCESS,NONE,3,0.87,17,DEBIT_CARD,RETURNING,04-04-2026 02:45,NOT_REQUIRED
TX15462,CUST682,22421.13,SUCCESS,NONE,2,0.94,3,WALLET,NEW,14-03-2026 15:33,NOT_REQUIRED
TX15463,CUST641,8854.64,FAILED,CARD_EXPIRED,1,0.96,7,DEBIT_CARD,RETURNING,24-02-2026 03:07,PENDING
TX15464,CUST215,22033.92,SUCCESS,NONE,1,0.67,23,WALLET,RETURNING,16-08-2026 00:24,NOT_REQUIRED
TX15465,CUST897,19639.05,SUCCESS,NONE,2,0.58,55,UPI,NEW,22-01-2026 22:36,NOT_REQUIRED
TX15466,CUST713,34125,SUCCESS,NONE,1,0.4,60,WALLET,RETURNING,03-04-2026 14:23,NOT_REQUIRED
TX15467,CUST898,5753.94,SUCCESS,NONE,3,0.88,55,NET_BANKING,RETURNING,06-01-2026 21:50,NOT_REQUIRED
TX15468,CUST864,39839.58,ABANDONED,UNKNOWN,1,0.88,53,NET_BANKING,NEW,05-07-2026 10:46,PENDING
TX15469,CUST880,23904.53,SUCCESS,NONE,2,0.46,1,DEBIT_CARD,RETURNING,14-02-2026 19:19,NOT_REQUIRED
TX15470,CUST917,18161.93,SUCCESS,NONE,1,0.85,47,CREDIT_CARD,RETURNING,17-07-2026 07:38,NOT_REQUIRED
TX15471,CUST163,37440.82,SUCCESS,NONE,3,0.86,41,CREDIT_CARD,NEW,10-02-2026 10:22,NOT_REQUIRED
TX15472,CUST297,10442.36,SUCCESS,NONE,3,0.57,4,DEBIT_CARD,RETURNING,09-02-2026 01:59,NOT_REQUIRED
TX15473,CUST607,40069.45,SUCCESS,NONE,3,0.74,41,WALLET,NEW,29-07-2026 20:25,NOT_REQUIRED
TX15474,CUST246,27684.57,FAILED,LIMIT_EXCEEDED,1,0.45,54,UPI,RETURNING,23-06-2026 15:58,PENDING
TX15475,CUST684,27832.41,ABANDONED,UNKNOWN,3,0.89,10,UPI,NEW,10-02-2026 04:26,PENDING
TX15476,CUST502,16610.4,SUCCESS,NONE,2,0.91,1,UPI,RETURNING,15-03-2026 07:47,NOT_REQUIRED
TX15477,CUST704,33902.35,SUCCESS,NONE,2,0.95,8,NET_BANKING,RETURNING,16-08-2026 20:35,NOT_REQUIRED
TX15478,CUST739,13751.15,ABANDONED,UNKNOWN,1,0.88,58,DEBIT_CARD,NEW,26-07-2026 19:26,PENDING
TX15479,CUST924,10826.18,SUCCESS,NONE,2,0.96,21,UPI,RETURNING,29-01-2026 00:10,NOT_REQUIRED
TX15480,CUST523,22850.89,SUCCESS,NONE,1,0.44,7,WALLET,RETURNING,27-03-2026 02:58,NOT_REQUIRED
TX15481,CUST293,47646.69,SUCCESS,NONE,3,0.48,23,NET_BANKING,RETURNING,16-02-2026 05:24,NOT_REQUIRED
TX15482,CUST880,13946.85,FAILED,NETWORK_ERROR,3,0.54,47,UPI,NEW,02-08-2026 16:56,PENDING
TX15483,CUST352,36462.46,ABANDONED,UNKNOWN,1,0.52,19,WALLET,RETURNING,24-02-2026 14:07,PENDING
TX15484,CUST182,1099.24,FAILED,INSUFFICIENT_FUNDS,3,0.9,16,CREDIT_CARD,NEW,13-06-2026 14:29,PENDING
TX15485,CUST124,44457.45,SUCCESS,NONE,1,0.58,51,DEBIT_CARD,RETURNING,12-05-2026 11:38,NOT_REQUIRED
TX15486,CUST980,9031.7,SUCCESS,NONE,3,0.46,59,WALLET,NEW,17-06-2026 20:14,NOT_REQUIRED
TX15487,CUST976,43634.71,FAILED,UNKNOWN,1,0.69,48,CREDIT_CARD,NEW,27-07-2026 02:18,PENDING
TX15488,CUST810,29612.28,SUCCESS,NONE,3,0.98,49,DEBIT_CARD,RETURNING,02-07-2026 04:34,NOT_REQUIRED
TX15489,CUST823,25216.02,SUCCESS,NONE,3,0.59,6,CREDIT_CARD,RETURNING,09-02-2026 12:55,NOT_REQUIRED
TX15490,CUST524,25496.25,SUCCESS,NONE,3,0.43,29,CREDIT_CARD,NEW,24-07-2026 10:14,NOT_REQUIRED
TX15491,CUST731,2655.37,FAILED,INSUFFICIENT_FUNDS,2,0.43,2,DEBIT_CARD,NEW,10-01-2026 03:47,PENDING
TX15492,CUST718,49028.6,ABANDONED,UNKNOWN,1,0.73,2,CREDIT_CARD,RETURNING,16-05-2026 06:37,PENDING
TX15493,CUST585,15832.1,SUCCESS,NONE,1,0.79,29,UPI,NEW,20-04-2026 23:32,NOT_REQUIRED
TX15494,CUST461,13649.12,FAILED,UNKNOWN,3,0.95,29,WALLET,NEW,20-06-2026 18:29,PENDING
TX15495,CUST647,23146.3,SUCCESS,NONE,3,0.52,35,NET_BANKING,RETURNING,14-04-2026 03:21,NOT_REQUIRED
TX15496,CUST116,3769.16,SUCCESS,NONE,2,0.55,18,UPI,NEW,11-02-2026 19:02,NOT_REQUIRED
TX15497,CUST899,28838.68,SUCCESS,NONE,2,0.6,31,NET_BANKING,RETURNING,26-03-2026 18:19,NOT_REQUIRED
TX15498,CUST397,10107.74,SUCCESS,NONE,2,0.74,0,DEBIT_CARD,NEW,03-05-2026 01:03,NOT_REQUIRED
TX15499,CUST520,34452.3,ABANDONED,UNKNOWN,3,0.62,45,NET_BANKING,NEW,15-01-2026 18:28,PENDING
TX15500,CUST694,37864.65,SUCCESS,NONE,1,0.92,59,NET_BANKING,RETURNING,15-08-2026 00:20,NOT_REQUIRED
TX15501,CUST111,2810,FAILED,UNKNOWN,1,0.76,18,UPI,NEW,08-01-2026 20:05,PENDING
TX15502,CUST387,30414.81,FAILED,UNKNOWN,2,0.57,17,CREDIT_CARD,RETURNING,26-02-2026 11:06,PENDING
TX15503,CUST329,10771.99,SUCCESS,NONE,1,0.62,14,UPI,RETURNING,07-04-2026 08:49,NOT_REQUIRED
TX15504,CUST201,35554.68,FAILED,BANK_DECLINE,1,0.86,58,CREDIT_CARD,NEW,26-04-2026 09:16,PENDING
TX15505,CUST482,38315.95,SUCCESS,NONE,2,0.85,50,CREDIT_CARD,NEW,08-03-2026 13:41,NOT_REQUIRED
TX15506,CUST440,46259.09,ABANDONED,UNKNOWN,2,0.61,40,UPI,NEW,27-04-2026 22:29,PENDING
TX15507,CUST642,32252.97,ABANDONED,UNKNOWN,1,0.44,58,NET_BANKING,RETURNING,05-07-2026 06:25,PENDING
TX15508,CUST995,17134.69,SUCCESS,NONE,2,0.4,55,DEBIT_CARD,RETURNING,18-01-2026 09:49,NOT_REQUIRED
TX15509,CUST298,49930.46,SUCCESS,NONE,1,0.81,11,DEBIT_CARD,RETURNING,21-04-2026 17:36,NOT_REQUIRED
TX15510,CUST412,17358.4,SUCCESS,NONE,2,0.83,39,CREDIT_CARD,NEW,09-05-2026 19:31,NOT_REQUIRED
TX15511,CUST696,1090.54,SUCCESS,NONE,3,0.47,23,WALLET,RETURNING,10-06-2026 16:41,NOT_REQUIRED
TX15512,CUST156,24049.18,SUCCESS,NONE,3,0.63,33,WALLET,RETURNING,29-07-2026 07:39,NOT_REQUIRED
TX15513,CUST992,30575.85,SUCCESS,NONE,2,0.94,15,DEBIT_CARD,NEW,18-08-2026 22:54,NOT_REQUIRED
TX15514,CUST855,45346.51,SUCCESS,NONE,3,0.92,49,UPI,RETURNING,21-04-2026 12:33,NOT_REQUIRED
TX15515,CUST458,11004.57,FAILED,INSUFFICIENT_FUNDS,2,0.78,4,CREDIT_CARD,RETURNING,22-07-2026 22:21,PENDING
TX15516,CUST216,41822.04,SUCCESS,NONE,2,0.62,43,WALLET,NEW,31-01-2026 13:51,NOT_REQUIRED
TX15517,CUST920,26628.05,FAILED,NETWORK_ERROR,3,0.51,26,CREDIT_CARD,RETURNING,13-03-2026 03:48,PENDING
TX15518,CUST350,14504.22,ABANDONED,UNKNOWN,3,0.68,49,WALLET,NEW,04-01-2026 09:40,PENDING
TX15519,CUST367,20805.83,SUCCESS,NONE,2,0.41,5,NET_BANKING,RETURNING,04-01-2026 23:43,NOT_REQUIRED
TX15520,CUST995,20137.2,SUCCESS,NONE,1,0.94,49,WALLET,RETURNING,02-03-2026 19:26,NOT_REQUIRED
TX15521,CUST522,8886.98,SUCCESS,NONE,3,0.43,4,DEBIT_CARD,NEW,15-05-2026 18:54,NOT_REQUIRED
TX15522,CUST688,28020.09,ABANDONED,UNKNOWN,3,0.92,10,NET_BANKING,NEW,28-06-2026 09:42,PENDING
TX15523,CUST881,18882.12,SUCCESS,NONE,1,0.49,7,UPI,NEW,17-05-2026 09:18,NOT_REQUIRED
TX15524,CUST193,20538.21,FAILED,UNKNOWN,3,0.95,59,UPI,NEW,18-06-2026 15:34,PENDING
TX15525,CUST614,6259.18,SUCCESS,NONE,2,0.79,57,DEBIT_CARD,NEW,01-01-2026 21:55,NOT_REQUIRED
TX15526,CUST731,6587.76,ABANDONED,UNKNOWN,1,0.59,45,DEBIT_CARD,NEW,08-03-2026 15:56,PENDING
TX15527,CUST997,4169.01,SUCCESS,NONE,2,0.7,15,WALLET,RETURNING,02-04-2026 04:30,NOT_REQUIRED
TX15528,CUST151,48602.29,SUCCESS,NONE,3,0.89,5,WALLET,RETURNING,05-07-2026 04:58,NOT_REQUIRED
TX15529,CUST410,16405.87,FAILED,BANK_DECLINE,1,0.49,6,WALLET,NEW,04-01-2026 18:12,PENDING
TX15530,CUST744,36434.38,FAILED,INSUFFICIENT_FUNDS,1,0.63,49,UPI,NEW,21-05-2026 04:34,PENDING
TX15531,CUST790,20648.6,FAILED,BANK_DECLINE,1,0.88,5,CREDIT_CARD,NEW,08-04-2026 13:59,PENDING
TX15532,CUST552,40943.51,ABANDONED,UNKNOWN,3,0.86,41,DEBIT_CARD,NEW,05-02-2026 13:52,PENDING
TX15533,CUST167,31152.35,SUCCESS,NONE,1,0.5,0,NET_BANKING,NEW,15-04-2026 22:43,NOT_REQUIRED
TX15534,CUST504,19796,SUCCESS,NONE,3,0.81,28,WALLET,NEW,30-04-2026 22:27,NOT_REQUIRED
TX15535,CUST550,43509.85,FAILED,UNKNOWN,3,0.62,7,CREDIT_CARD,RETURNING,25-05-2026 04:18,PENDING
TX15536,CUST221,48723.13,FAILED,LIMIT_EXCEEDED,1,0.81,53,CREDIT_CARD,NEW,19-03-2026 00:43,PENDING
TX15537,CUST697,16788.57,SUCCESS,NONE,1,0.89,22,WALLET,NEW,22-05-2026 16:20,NOT_REQUIRED
TX15538,CUST252,34715.88,SUCCESS,NONE,1,0.6,13,DEBIT_CARD,NEW,31-03-2026 02:44,NOT_REQUIRED
TX15539,CUST117,22488.82,SUCCESS,NONE,2,1,50,NET_BANKING,NEW,10-08-2026 18:02,NOT_REQUIRED
TX15540,CUST101,37950.9,SUCCESS,NONE,1,0.78,10,UPI,NEW,19-02-2026 01:52,NOT_REQUIRED
TX15541,CUST146,1450.01,FAILED,LIMIT_EXCEEDED,2,0.9,50,CREDIT_CARD,NEW,14-07-2026 05:29,PENDING
TX15542,CUST188,29594.01,FAILED,CARD_EXPIRED,3,0.7,41,NET_BANKING,NEW,19-01-2026 17:01,PENDING
TX15543,CUST400,16301.55,SUCCESS,NONE,1,0.54,58,WALLET,RETURNING,18-01-2026 17:41,NOT_REQUIRED
TX15544,CUST183,44929.23,SUCCESS,NONE,2,0.52,39,WALLET,NEW,05-04-2026 13:39,NOT_REQUIRED
TX15545,CUST475,48701.23,SUCCESS,NONE,3,0.7,52,CREDIT_CARD,NEW,25-02-2026 21:22,NOT_REQUIRED
TX15546,CUST657,32921.54,SUCCESS,NONE,1,0.94,20,DEBIT_CARD,RETURNING,10-03-2026 18:02,NOT_REQUIRED
TX15547,CUST553,40299.4,FAILED,UNKNOWN,1,0.56,49,UPI,NEW,13-04-2026 06:35,PENDING
TX15548,CUST159,32836.44,SUCCESS,NONE,2,0.57,4,CREDIT_CARD,RETURNING,11-01-2026 17:45,NOT_REQUIRED
TX15549,CUST465,28859.73,FAILED,LIMIT_EXCEEDED,1,0.91,8,NET_BANKING,NEW,01-04-2026 22:20,PENDING
TX15550,CUST287,5401.71,FAILED,INSUFFICIENT_FUNDS,3,0.99,47,UPI,RETURNING,04-08-2026 13:33,PENDING
TX15551,CUST537,29063.11,ABANDONED,UNKNOWN,2,0.51,15,DEBIT_CARD,RETURNING,07-07-2026 02:07,PENDING
TX15552,CUST719,42347.19,FAILED,BANK_DECLINE,3,0.95,55,CREDIT_CARD,RETURNING,20-03-2026 13:53,PENDING
TX15553,CUST703,14119.81,FAILED,BANK_DECLINE,2,0.7,34,CREDIT_CARD,NEW,07-08-2026 06:21,PENDING
TX15554,CUST131,19243.34,SUCCESS,NONE,3,0.57,19,WALLET,RETURNING,12-07-2026 02:48,NOT_REQUIRED
TX15555,CUST492,12535.45,FAILED,NETWORK_ERROR,3,0.69,1,NET_BANKING,NEW,04-02-2026 08:29,PENDING
TX15556,CUST668,13169.6,SUCCESS,NONE,3,0.47,50,DEBIT_CARD,RETURNING,18-07-2026 03:19,NOT_REQUIRED
TX15557,CUST762,46908.73,SUCCESS,NONE,2,0.88,2,DEBIT_CARD,NEW,03-03-2026 18:59,NOT_REQUIRED
TX15558,CUST590,6680.91,ABANDONED,UNKNOWN,3,0.8,16,WALLET,NEW,21-07-2026 07:39,PENDING
TX15559,CUST956,46095.88,SUCCESS,NONE,3,0.88,31,UPI,RETURNING,20-02-2026 21:21,NOT_REQUIRED
TX15560,CUST238,21248.08,SUCCESS,NONE,3,0.51,3,CREDIT_CARD,RETURNING,06-04-2026 03:30,NOT_REQUIRED
TX15561,CUST112,39336.78,SUCCESS,NONE,2,0.69,55,UPI,NEW,03-03-2026 23:30,NOT_REQUIRED
TX15562,CUST440,17201.25,ABANDONED,UNKNOWN,2,0.59,31,DEBIT_CARD,NEW,01-03-2026 05:15,PENDING
TX15563,CUST662,32711.19,SUCCESS,NONE,3,0.83,25,UPI,NEW,19-02-2026 23:28,NOT_REQUIRED
TX15564,CUST713,35142.76,SUCCESS,NONE,3,0.41,17,UPI,NEW,10-02-2026 08:18,NOT_REQUIRED
TX15565,CUST750,40359.72,SUCCESS,NONE,2,1,14,UPI,RETURNING,30-06-2026 17:01,NOT_REQUIRED
TX15566,CUST178,12363.96,SUCCESS,NONE,2,0.73,31,DEBIT_CARD,NEW,07-08-2026 03:55,NOT_REQUIRED
TX15567,CUST840,39215.46,SUCCESS,NONE,1,0.57,21,NET_BANKING,RETURNING,09-03-2026 20:27,NOT_REQUIRED
TX15568,CUST756,5284.07,SUCCESS,NONE,1,0.54,12,UPI,NEW,21-03-2026 00:48,NOT_REQUIRED
TX15569,CUST173,5156.69,SUCCESS,NONE,1,0.45,10,DEBIT_CARD,NEW,29-07-2026 11:09,NOT_REQUIRED
TX15570,CUST376,41454.54,SUCCESS,NONE,1,0.94,30,DEBIT_CARD,NEW,30-03-2026 17:02,NOT_REQUIRED
TX15571,CUST545,47432.21,SUCCESS,NONE,3,0.61,19,UPI,RETURNING,09-03-2026 03:10,NOT_REQUIRED
